actor.id;condition;SES;actor.age.years;Sex;dist;eq.uneq;Offer;decision;trial;actor.age.months;IQ.percentil;Order;TEORIA DE LA MENTE NIVEL TODOS;Control motor;CONTROL  COGNITIVO 
37;DI;LOW;6;F;t7.dist;E;E;reject;7;6.5;53;2;ALTO;3;Bajo
37;DI;LOW;6;F;t8.dist;E;E;reject;8;6.5;53;2;ALTO;3;Bajo
37;DI;LOW;6;F;t9.dist;E;E;reject;9;6.5;53;2;ALTO;3;Bajo
37;DI;LOW;6;F;t10.dist;E;E;accept;10;6.5;53;2;ALTO;3;Bajo
37;DI;LOW;6;F;t11.dist;E;E;accept;11;6.5;53;2;ALTO;3;Bajo
37;DI;LOW;6;F;t12.dist;E;E;accept;12;6.5;53;2;ALTO;3;Bajo
38;AI;LOW;6;M;t1.dist;E;E;accept;1;6.41;19;1;ALTO;2;Alto
38;AI;LOW;6;M;t2.dist;E;E;accept;2;6.41;19;1;ALTO;2;Alto
38;AI;LOW;6;M;t3.dist;E;E;accept;3;6.41;19;1;ALTO;2;Alto
38;AI;LOW;6;M;t4.dist;E;E;accept;4;6.41;19;1;ALTO;2;Alto
38;AI;LOW;6;M;t5.dist;E;E;accept;5;6.41;19;1;ALTO;2;Alto
38;AI;LOW;6;M;t6.dist;E;E;accept;6;6.41;19;1;ALTO;2;Alto
38;AI;LOW;6;M;t7.dist;U;AI;accept;7;6.41;19;1;ALTO;2;Alto
38;AI;LOW;6;M;t8.dist;U;AI;accept;8;6.41;19;1;ALTO;2;Alto
38;AI;LOW;6;M;t9.dist;U;AI;accept;9;6.41;19;1;ALTO;2;Alto
38;AI;LOW;6;M;t10.dist;U;AI;accept;10;6.41;19;1;ALTO;2;Alto
38;AI;LOW;6;M;t11.dist;U;AI;accept;11;6.41;19;1;ALTO;2;Alto
38;AI;LOW;6;M;t12.dist;U;AI;accept;12;6.41;19;1;ALTO;2;Alto
39;AI;LOW;7;F;t1.dist;U;AI;reject;1;7.16;42;2;BAJO;2;Alto
39;AI;LOW;7;F;t2.dist;U;AI;reject;2;7.16;42;2;BAJO;2;Alto
39;AI;LOW;7;F;t3.dist;U;AI;accept;3;7.16;42;2;BAJO;2;Alto
39;AI;LOW;7;F;t4.dist;U;AI;accept;4;7.16;42;2;BAJO;2;Alto
39;AI;LOW;7;F;t5.dist;U;AI;accept;5;7.16;42;2;BAJO;2;Alto
39;AI;LOW;7;F;t6.dist;U;AI;accept;6;7.16;42;2;BAJO;2;Alto
39;AI;LOW;7;F;t7.dist;E;E;reject;7;7.16;42;2;BAJO;2;Alto
39;AI;LOW;7;F;t8.dist;E;E;reject;8;7.16;42;2;BAJO;2;Alto
39;AI;LOW;7;F;t9.dist;E;E;reject;9;7.16;42;2;BAJO;2;Alto
39;AI;LOW;7;F;t10.dist;E;E;accept;10;7.16;42;2;BAJO;2;Alto
39;AI;LOW;7;F;t11.dist;E;E;accept;11;7.16;42;2;BAJO;2;Alto
39;AI;LOW;7;F;t12.dist;E;E;accept;12;7.16;42;2;BAJO;2;Alto
40;AI;LOW;6;M;t1.dist;U;AI;reject;1;6.25;21;2;MEDIO;3;Alto
40;AI;LOW;6;M;t2.dist;U;AI;reject;2;6.25;21;2;MEDIO;3;Alto
40;AI;LOW;6;M;t3.dist;U;AI;accept;3;6.25;21;2;MEDIO;3;Alto
40;AI;LOW;6;M;t4.dist;U;AI;accept;4;6.25;21;2;MEDIO;3;Alto
40;AI;LOW;6;M;t5.dist;U;AI;accept;5;6.25;21;2;MEDIO;3;Alto
40;AI;LOW;6;M;t6.dist;U;AI;accept;6;6.25;21;2;MEDIO;3;Alto
40;AI;LOW;6;M;t7.dist;E;E;reject;7;6.25;21;2;MEDIO;3;Alto
40;AI;LOW;6;M;t8.dist;E;E;reject;8;6.25;21;2;MEDIO;3;Alto
40;AI;LOW;6;M;t9.dist;E;E;reject;9;6.25;21;2;MEDIO;3;Alto
40;AI;LOW;6;M;t10.dist;E;E;accept;10;6.25;21;2;MEDIO;3;Alto
40;AI;LOW;6;M;t11.dist;E;E;accept;11;6.25;21;2;MEDIO;3;Alto
40;AI;LOW;6;M;t12.dist;E;E;accept;12;6.25;21;2;MEDIO;3;Alto
42;DI;LOW;6;M;t1.dist;U;DI;reject;1;6.66;82;2;ALTO;1; 
42;DI;LOW;6;M;t2.dist;U;DI;reject;2;6.66;82;2;ALTO;1; 
42;DI;LOW;6;M;t3.dist;U;DI;reject;3;6.66;82;2;ALTO;1; 
42;DI;LOW;6;M;t4.dist;U;DI;accept;4;6.66;82;2;ALTO;1; 
42;DI;LOW;6;M;t5.dist;U;DI;accept;5;6.66;82;2;ALTO;1; 
42;DI;LOW;6;M;t6.dist;U;DI;accept;6;6.66;82;2;ALTO;1; 
42;DI;LOW;6;M;t7.dist;E;E;reject;7;6.66;82;2;ALTO;1; 
42;DI;LOW;6;M;t8.dist;E;E;reject;8;6.66;82;2;ALTO;1; 
42;DI;LOW;6;M;t9.dist;E;E;reject;9;6.66;82;2;ALTO;1; 
42;DI;LOW;6;M;t10.dist;E;E;accept;10;6.66;82;2;ALTO;1; 
42;DI;LOW;6;M;t11.dist;E;E;accept;11;6.66;82;2;ALTO;1; 
42;DI;LOW;6;M;t12.dist;E;E;accept;12;6.66;82;2;ALTO;1; 
43;AI;LOW;6;F;t1.dist;E;E;accept;1;6.33;25;1;ALTO;2;Medio
43;AI;LOW;6;F;t2.dist;E;E;accept;2;6.33;25;1;ALTO;2;Medio
43;AI;LOW;6;F;t3.dist;E;E;accept;3;6.33;25;1;ALTO;2;Medio
43;AI;LOW;6;F;t4.dist;E;E;accept;4;6.33;25;1;ALTO;2;Medio
43;AI;LOW;6;F;t5.dist;E;E;accept;5;6.33;25;1;ALTO;2;Medio
43;AI;LOW;6;F;t6.dist;E;E;accept;6;6.33;25;1;ALTO;2;Medio
43;AI;LOW;6;F;t7.dist;U;AI;accept;7;6.33;25;1;ALTO;2;Medio
43;AI;LOW;6;F;t8.dist;U;AI;accept;8;6.33;25;1;ALTO;2;Medio
43;AI;LOW;6;F;t9.dist;U;AI;accept;9;6.33;25;1;ALTO;2;Medio
43;AI;LOW;6;F;t10.dist;U;AI;accept;10;6.33;25;1;ALTO;2;Medio
43;AI;LOW;6;F;t11.dist;U;AI;accept;11;6.33;25;1;ALTO;2;Medio
43;AI;LOW;6;F;t12.dist;U;AI;accept;12;6.33;25;1;ALTO;2;Medio
44;DI;LOW;6;M;t1.dist;E;E;reject;1;6.33;5;1;MEDIO;2; 
44;DI;LOW;6;M;t2.dist;E;E;reject;2;6.33;5;1;MEDIO;2; 
44;DI;LOW;6;M;t3.dist;E;E;accept;3;6.33;5;1;MEDIO;2; 
44;DI;LOW;6;M;t4.dist;E;E;accept;4;6.33;5;1;MEDIO;2; 
44;DI;LOW;6;M;t5.dist;E;E;accept;5;6.33;5;1;MEDIO;2; 
44;DI;LOW;6;M;t6.dist;E;E;accept;6;6.33;5;1;MEDIO;2; 
44;DI;LOW;6;M;t7.dist;U;DI;reject;7;6.33;5;1;MEDIO;2; 
44;DI;LOW;6;M;t8.dist;U;DI;reject;8;6.33;5;1;MEDIO;2; 
44;DI;LOW;6;M;t9.dist;U;DI;reject;9;6.33;5;1;MEDIO;2; 
44;DI;LOW;6;M;t10.dist;U;DI;accept;10;6.33;5;1;MEDIO;2; 
44;DI;LOW;6;M;t11.dist;U;DI;accept;11;6.33;5;1;MEDIO;2; 
44;DI;LOW;6;M;t12.dist;U;DI;accept;12;6.33;5;1;MEDIO;2; 
46;DI;LOW;6;M;t1.dist;U;DI;reject;1;6.25;21;2;ALTO;2;Bajo
46;DI;LOW;6;M;t2.dist;U;DI;reject;2;6.25;21;2;ALTO;2;Bajo
46;DI;LOW;6;M;t3.dist;U;DI;reject;3;6.25;21;2;ALTO;2;Bajo
46;DI;LOW;6;M;t4.dist;U;DI;accept;4;6.25;21;2;ALTO;2;Bajo
46;DI;LOW;6;M;t5.dist;U;DI;accept;5;6.25;21;2;ALTO;2;Bajo
46;DI;LOW;6;M;t6.dist;U;DI;accept;6;6.25;21;2;ALTO;2;Bajo
46;DI;LOW;6;M;t7.dist;E;E;reject;7;6.25;21;2;ALTO;2;Bajo
46;DI;LOW;6;M;t8.dist;E;E;reject;8;6.25;21;2;ALTO;2;Bajo
46;DI;LOW;6;M;t9.dist;E;E;accept;9;6.25;21;2;ALTO;2;Bajo
46;DI;LOW;6;M;t10.dist;E;E;accept;10;6.25;21;2;ALTO;2;Bajo
46;DI;LOW;6;M;t11.dist;E;E;accept;11;6.25;21;2;ALTO;2;Bajo
46;DI;LOW;6;M;t12.dist;E;E;accept;12;6.25;21;2;ALTO;2;Bajo
47;AI;LOW;6;F;t1.dist;E;E;reject;1;6.66;32;1;ALTO;2;Medio
47;AI;LOW;6;F;t2.dist;E;E;accept;2;6.66;32;1;ALTO;2;Medio
47;AI;LOW;6;F;t3.dist;E;E;accept;3;6.66;32;1;ALTO;2;Medio
47;AI;LOW;6;F;t4.dist;E;E;accept;4;6.66;32;1;ALTO;2;Medio
47;AI;LOW;6;F;t5.dist;E;E;accept;5;6.66;32;1;ALTO;2;Medio
47;AI;LOW;6;F;t6.dist;E;E;accept;6;6.66;32;1;ALTO;2;Medio
47;AI;LOW;6;F;t7.dist;U;AI;accept;7;6.66;32;1;ALTO;2;Medio
47;AI;LOW;6;F;t8.dist;U;AI;accept;8;6.66;32;1;ALTO;2;Medio
47;AI;LOW;6;F;t9.dist;U;AI;accept;9;6.66;32;1;ALTO;2;Medio
47;AI;LOW;6;F;t10.dist;U;AI;accept;10;6.66;32;1;ALTO;2;Medio
47;AI;LOW;6;F;t11.dist;U;AI;accept;11;6.66;32;1;ALTO;2;Medio
47;AI;LOW;6;F;t12.dist;U;AI;accept;12;6.66;32;1;ALTO;2;Medio
48;AI;LOW ;7;M;t1.dist;U;AI;accept;1;7.91;25;2;ALTO;2; 
48;AI;LOW ;7;M;t2.dist;U;AI;accept;2;7.91;25;2;ALTO;2; 
48;AI;LOW ;7;M;t3.dist;U;AI;accept;3;7.91;25;2;ALTO;2; 
48;AI;LOW ;7;M;t4.dist;U;AI;reject;4;7.91;25;2;ALTO;2; 
48;AI;LOW ;7;M;t5.dist;U;AI;accept;5;7.91;25;2;ALTO;2; 
48;AI;LOW ;7;M;t6.dist;U;AI;accept;6;7.91;25;2;ALTO;2; 
48;AI;LOW ;7;M;t7.dist;E;E;accept;7;7.91;25;2;ALTO;2; 
48;AI;LOW ;7;M;t8.dist;E;E;reject;8;7.91;25;2;ALTO;2; 
48;AI;LOW ;7;M;t9.dist;E;E;accept;9;7.91;25;2;ALTO;2; 
48;AI;LOW ;7;M;t10.dist;E;E;reject;10;7.91;25;2;ALTO;2; 
48;AI;LOW ;7;M;t11.dist;E;E;accept;11;7.91;25;2;ALTO;2; 
48;AI;LOW ;7;M;t12.dist;E;E;reject;12;7.91;25;2;ALTO;2; 
49;DI;LOW ;7;M;t1.dist;U;DI;accept;1;7.91;63;2;ALTO;2;Bajo
49;DI;LOW ;7;M;t2.dist;U;DI;reject;2;7.91;63;2;ALTO;2;Bajo
49;DI;LOW ;7;M;t3.dist;U;DI;accept;3;7.91;63;2;ALTO;2;Bajo
49;DI;LOW ;7;M;t4.dist;U;DI;reject;4;7.91;63;2;ALTO;2;Bajo
49;DI;LOW ;7;M;t5.dist;U;DI;accept;5;7.91;63;2;ALTO;2;Bajo
49;DI;LOW ;7;M;t6.dist;U;DI;reject;6;7.91;63;2;ALTO;2;Bajo
49;DI;LOW ;7;M;t7.dist;E;E;accept;7;7.91;63;2;ALTO;2;Bajo
49;DI;LOW ;7;M;t8.dist;E;E;accept;8;7.91;63;2;ALTO;2;Bajo
49;DI;LOW ;7;M;t9.dist;E;E;reject;9;7.91;63;2;ALTO;2;Bajo
49;DI;LOW ;7;M;t10.dist;E;E;accept;10;7.91;63;2;ALTO;2;Bajo
49;DI;LOW ;7;M;t11.dist;E;E;accept;11;7.91;63;2;ALTO;2;Bajo
49;DI;LOW ;7;M;t12.dist;E;E;reject;12;7.91;63;2;ALTO;2;Bajo
50;AI;LOW ;7;F;t1.dist;E;E;accept;1;7.58;13;1;ALTO;2;Alto
50;AI;LOW ;7;F;t2.dist;E;E;accept;2;7.58;13;1;ALTO;2;Alto
50;AI;LOW ;7;F;t3.dist;E;E;accept;3;7.58;13;1;ALTO;2;Alto
50;AI;LOW ;7;F;t4.dist;E;E;accept;4;7.58;13;1;ALTO;2;Alto
50;AI;LOW ;7;F;t5.dist;E;E;accept;5;7.58;13;1;ALTO;2;Alto
50;AI;LOW ;7;F;t6.dist;E;E;accept;6;7.58;13;1;ALTO;2;Alto
50;AI;LOW ;7;F;t7.dist;U;AI;accept;7;7.58;13;1;ALTO;2;Alto
50;AI;LOW ;7;F;t8.dist;U;AI;accept;8;7.58;13;1;ALTO;2;Alto
50;AI;LOW ;7;F;t9.dist;U;AI;accept;9;7.58;13;1;ALTO;2;Alto
50;AI;LOW ;7;F;t10.dist;U;AI;accept;10;7.58;13;1;ALTO;2;Alto
50;AI;LOW ;7;F;t11.dist;U;AI;accept;11;7.58;13;1;ALTO;2;Alto
50;AI;LOW ;7;F;t12.dist;U;AI;reject;12;7.58;13;1;ALTO;2;Alto
52;AI;LOW ;8;M ;t1.dist;U;AI;reject;1;8.16;5;2;BAJO;2; 
52;AI;LOW ;8;M ;t2.dist;U;AI;accept;2;8.16;5;2;BAJO;3; 
52;AI;LOW ;8;M ;t3.dist;U;AI;reject;3;8.16;5;2;BAJO;3; 
52;AI;LOW ;8;M ;t4.dist;U;AI;accept;4;8.16;5;2;BAJO;3; 
52;AI;LOW ;8;M ;t5.dist;U;AI;reject;5;8.16;5;2;BAJO;3; 
52;AI;LOW ;8;M ;t6.dist;U;AI;accept;6;8.16;5;2;BAJO;3; 
52;AI;LOW ;8;M ;t7.dist;E;E;accept;7;8.16;5;2;BAJO;3; 
52;AI;LOW ;8;M ;t8.dist;E;E;reject;8;8.16;5;2;BAJO;3; 
52;AI;LOW ;8;M ;t9.dist;E;E;accept;9;8.16;5;2;BAJO;3; 
52;AI;LOW ;8;M ;t10.dist;E;E;reject;10;8.16;5;2;BAJO;3; 
52;AI;LOW ;8;M ;t11.dist;E;E;accept;11;8.16;5;2;BAJO;3; 
52;AI;LOW ;8;M ;t12.dist;E;E;accept;12;8.16;5;2;BAJO;3; 
55;DI;LOW ;7;M;t1.dist;E;E;accept;1;7.83;14;1;ALTO;3;Medio
55;DI;LOW ;7;M;t2.dist;E;E;reject;2;7.83;14;1;ALTO;0;Medio
55;DI;LOW ;7;M;t3.dist;E;E;accept;3;7.83;14;1;ALTO;0;Medio
55;DI;LOW ;7;M;t4.dist;E;E;reject;4;7.83;14;1;ALTO;0;Medio
55;DI;LOW ;7;M;t5.dist;E;E;accept;5;7.83;14;1;ALTO;0;Medio
55;DI;LOW ;7;M;t6.dist;E;E;reject;6;7.83;14;1;ALTO;0;Medio
55;DI;LOW ;7;M;t7.dist;U;DI;accept;7;7.83;14;1;ALTO;0;Medio
55;DI;LOW ;7;M;t8.dist;U;DI;accept;8;7.83;14;1;ALTO;0;Medio
55;DI;LOW ;7;M;t9.dist;U;DI;reject;9;7.83;14;1;ALTO;0;Medio
55;DI;LOW ;7;M;t10.dist;U;DI;accept;10;7.83;14;1;ALTO;0;Medio
55;DI;LOW ;7;M;t11.dist;U;DI;accept;11;7.83;14;1;ALTO;0;Medio
55;DI;LOW ;7;M;t12.dist;U;DI;reject;12;7.83;14;1;ALTO;0;Medio
56;DI;LOW ;7;M;t1.dist;U;DI;reject;1;7;9;2;MEDIO;0;Medio
56;DI;LOW ;7;M;t2.dist;U;DI;accept;2;7;9;2;MEDIO;2;Bajo
56;DI;LOW ;7;M;t3.dist;U;DI;reject;3;7;9;2;MEDIO;2;Bajo
56;DI;LOW ;7;M;t4.dist;U;DI;accept;4;7;9;2;MEDIO;2;Bajo
56;DI;LOW ;7;M;t5.dist;U;DI;reject;5;7;9;2;MEDIO;2;Bajo
56;DI;LOW ;7;M;t6.dist;U;DI;accept;6;7;9;2;MEDIO;2;Bajo
56;DI;LOW ;7;M;t7.dist;E;E;reject;7;7;9;2;MEDIO;2;Bajo
56;DI;LOW ;7;M;t8.dist;E;E;accept;8;7;9;2;MEDIO;2;Bajo
56;DI;LOW ;7;M;t9.dist;E;E;reject;9;7;9;2;MEDIO;2;Bajo
56;DI;LOW ;7;M;t10.dist;E;E;accept;10;7;9;2;MEDIO;2;Bajo
56;DI;LOW ;7;M;t11.dist;E;E;reject;11;7;9;2;MEDIO;2;Bajo
56;DI;LOW ;7;M;t12.dist;E;E;accept;12;7;9;2;MEDIO;2;Bajo
57;AI;LOW ;7;M;t1.dist;E;E;accept;1;7.33;27;1;BAJO;2;Bajo
57;AI;LOW ;7;M;t2.dist;E;E;reject;2;7.33;27;1;BAJO;2;Bajo
57;AI;LOW ;7;M;t3.dist;E;E;accept;3;7.33;27;1;BAJO;2;Bajo
57;AI;LOW ;7;M;t4.dist;E;E;accept;4;7.33;27;1;BAJO;2;Bajo
57;AI;LOW ;7;M;t5.dist;E;E;reject;5;7.33;27;1;BAJO;2;Bajo
57;AI;LOW ;7;M;t6.dist;E;E;accept;6;7.33;27;1;BAJO;2;Bajo
57;AI;LOW ;7;M;t7.dist;U;AI;accept;7;7.33;27;1;BAJO;2;Bajo
57;AI;LOW ;7;M;t8.dist;U;AI;reject;8;7.33;27;1;BAJO;2;Bajo
57;AI;LOW ;7;M;t9.dist;U;AI;accept;9;7.33;27;1;BAJO;2;Bajo
57;AI;LOW ;7;M;t10.dist;U;AI;accept;10;7.33;27;1;BAJO;2;Bajo
57;AI;LOW ;7;M;t11.dist;U;AI;accept;11;7.33;27;1;BAJO;2;Bajo
57;AI;LOW ;7;M;t12.dist;U;AI;reject;12;7.33;27;1;BAJO;2;Bajo
58;AI;LOW ;6;F;t1.dist;U;AI;accept;1;6.66;37;2;ALTO;2;Bajo
58;AI;LOW ;6;F;t2.dist;U;AI;reject;2;6.66;37;2;ALTO;2;Bajo
58;AI;LOW ;6;F;t3.dist;U;AI;accept;3;6.66;37;2;ALTO;2;Bajo
58;AI;LOW ;6;F;t4.dist;U;AI;reject;4;6.66;37;2;ALTO;2;Bajo
58;AI;LOW ;6;F;t5.dist;U;AI;accept;5;6.66;37;2;ALTO;2;Bajo
58;AI;LOW ;6;F;t6.dist;U;AI;reject;6;6.66;37;2;ALTO;2;Bajo
58;AI;LOW ;6;F;t7.dist;E;E;accept;7;6.66;37;2;ALTO;2;Bajo
58;AI;LOW ;6;F;t8.dist;E;E;accept;8;6.66;37;2;ALTO;2;Bajo
58;AI;LOW ;6;F;t9.dist;E;E;reject;9;6.66;37;2;ALTO;2;Bajo
58;AI;LOW ;6;F;t10.dist;E;E;accept;10;6.66;37;2;ALTO;2;Bajo
58;AI;LOW ;6;F;t11.dist;E;E;accept;11;6.66;37;2;ALTO;2;Bajo
58;AI;LOW ;6;F;t12.dist;E;E;reject;12;6.66;37;2;ALTO;2;Bajo
59;AI;LOW ;7;M;t1.dist;E;E;reject;1;7.91;50;1;ALTO;2;Bajo
59;AI;LOW ;7;M;t2.dist;E;E;accept;2;7.91;50;1;ALTO;3;Medio
59;AI;LOW ;7;M;t3.dist;E;E;reject;3;7.91;50;1;ALTO;3;Medio
59;AI;LOW ;7;M;t4.dist;E;E;accept;4;7.91;50;1;ALTO;3;Medio
59;AI;LOW ;7;M;t5.dist;E;E;accept;5;7.91;50;1;ALTO;3;Medio
59;AI;LOW ;7;M;t6.dist;E;E;reject;6;7.91;50;1;ALTO;3;Medio
59;AI;LOW ;7;M;t7.dist;U;AI;accept;7;7.91;50;1;ALTO;3;Medio
59;AI;LOW ;7;M;t8.dist;U;AI;accept;8;7.91;50;1;ALTO;3;Medio
59;AI;LOW ;7;M;t9.dist;U;AI;reject;9;7.91;50;1;ALTO;3;Medio
59;AI;LOW ;7;M;t10.dist;U;AI;accept;10;7.91;50;1;ALTO;3;Medio
59;AI;LOW ;7;M;t11.dist;U;AI;accept;11;7.91;50;1;ALTO;3;Medio
59;AI;LOW ;7;M;t12.dist;U;AI;accept;12;7.91;50;1;ALTO;3;Medio
60;AI;LOW ;7;F;t1.dist;E;E;accept;1;7.41;34;1;ALTO;3;Medio
60;AI;LOW ;7;F;t2.dist;E;E;reject;2;7.41;34;1;ALTO;2;Alto
60;AI;LOW ;7;F;t3.dist;E;E;accept;3;7.41;34;1;ALTO;2;Alto
60;AI;LOW ;7;F;t4.dist;E;E;reject;4;7.41;34;1;ALTO;2;Alto
60;AI;LOW ;7;F;t5.dist;E;E;accept;5;7.41;34;1;ALTO;2;Alto
60;AI;LOW ;7;F;t6.dist;E;E;accept;6;7.41;34;1;ALTO;2;Alto
60;AI;LOW ;7;F;t7.dist;U;AI;reject;7;7.41;34;1;ALTO;2;Alto
60;AI;LOW ;7;F;t8.dist;U;AI;accept;8;7.41;34;1;ALTO;2;Alto
60;AI;LOW ;7;F;t9.dist;U;AI;accept;9;7.41;34;1;ALTO;2;Alto
60;AI;LOW ;7;F;t10.dist;U;AI;accept;10;7.41;34;1;ALTO;2;Alto
60;AI;LOW ;7;F;t11.dist;U;AI;accept;11;7.41;34;1;ALTO;2;Alto
60;AI;LOW ;7;F;t12.dist;U;AI;accept;12;7.41;34;1;ALTO;2;Alto
61;DI;LOW ;7;M;t1.dist;E;E;accept;1;7.58;18;1;ALTO;2;Alto
61;DI;LOW ;7;M;t2.dist;E;E;accept;2;7.58;18;1;ALTO;0;Bajo
61;DI;LOW ;7;M;t3.dist;E;E;reject;3;7.58;18;1;ALTO;0;Bajo
61;DI;LOW ;7;M;t4.dist;E;E;accept;4;7.58;18;1;ALTO;0;Bajo
61;DI;LOW ;7;M;t5.dist;E;E;accept;5;7.58;18;1;ALTO;0;Bajo
61;DI;LOW ;7;M;t6.dist;E;E;accept;6;7.58;18;1;ALTO;0;Bajo
61;DI;LOW ;7;M;t7.dist;U;DI;accept;7;7.58;18;1;ALTO;0;Bajo
61;DI;LOW ;7;M;t8.dist;U;DI;accept;8;7.58;18;1;ALTO;0;Bajo
61;DI;LOW ;7;M;t9.dist;U;DI;accept;9;7.58;18;1;ALTO;0;Bajo
61;DI;LOW ;7;M;t10.dist;U;DI;accept;10;7.58;18;1;ALTO;0;Bajo
61;DI;LOW ;7;M;t11.dist;U;DI;accept;11;7.58;18;1;ALTO;0;Bajo
61;DI;LOW ;7;M;t12.dist;U;DI;accept;12;7.58;18;1;ALTO;0;Bajo
62;DI;LOW ;8;F;t1.dist;E;E;reject;1;8.33;13;1;MEDIO;0; 
62;DI;LOW ;8;F;t2.dist;E;E;accept;2;8.33;13;1;MEDIO;0; 
62;DI;LOW ;8;F;t3.dist;E;E;reject;3;8.33;13;1;MEDIO;0; 
62;DI;LOW ;8;F;t4.dist;E;E;accept;4;8.33;13;1;MEDIO;0; 
62;DI;LOW ;8;F;t5.dist;E;E;accept;5;8.33;13;1;MEDIO;0; 
62;DI;LOW ;8;F;t6.dist;E;E;reject;6;8.33;13;1;MEDIO;0; 
62;DI;LOW ;8;F;t7.dist;U;DI;reject;7;8.33;13;1;MEDIO;0; 
62;DI;LOW ;8;F;t8.dist;U;DI;accept;8;8.33;13;1;MEDIO;0; 
62;DI;LOW ;8;F;t9.dist;U;DI;reject;9;8.33;13;1;MEDIO;0; 
62;DI;LOW ;8;F;t10.dist;U;DI;accept;10;8.33;13;1;MEDIO;0; 
62;DI;LOW ;8;F;t11.dist;U;DI;reject;11;8.33;13;1;MEDIO;0; 
62;DI;LOW ;8;F;t12.dist;U;DI;accept;12;8.33;13;1;MEDIO;0; 
63;AI;LOW ;7;M;t1.dist;U;AI;accept;1;7.25;37;2;ALTO;0;Bajo
63;AI;LOW ;7;M;t2.dist;U;AI;reject;2;7.25;37;2;ALTO;2;Alto
63;AI;LOW ;7;M;t3.dist;U;AI;reject;3;7.25;37;2;ALTO;2;Alto
63;AI;LOW ;7;M;t4.dist;U;AI;accept;4;7.25;37;2;ALTO;2;Alto
63;AI;LOW ;7;M;t5.dist;U;AI;reject;5;7.25;37;2;ALTO;2;Alto
63;AI;LOW ;7;M;t6.dist;U;AI;accept;6;7.25;37;2;ALTO;2;Alto
63;AI;LOW ;7;M;t7.dist;E;E;reject;7;7.25;37;2;ALTO;2;Alto
63;AI;LOW ;7;M;t8.dist;E;E;reject;8;7.25;37;2;ALTO;2;Alto
63;AI;LOW ;7;M;t9.dist;E;E;reject;9;7.25;37;2;ALTO;2;Alto
63;AI;LOW ;7;M;t10.dist;E;E;accept;10;7.25;37;2;ALTO;2;Alto
63;AI;LOW ;7;M;t11.dist;E;E;accept;11;7.25;37;2;ALTO;2;Alto
63;AI;LOW ;7;M;t12.dist;E;E;accept;12;7.25;37;2;ALTO;2;Alto
64;DI;LOW ;7;F;t1.dist;U;DI;accept;1;7.33;42;2;ALTO;2;Alto
64;DI;LOW ;7;F;t2.dist;U;DI;reject;2;7.33;42;2;ALTO;2;Alto
64;DI;LOW ;7;F;t3.dist;U;DI;reject;3;7.33;42;2;ALTO;2;Alto
64;DI;LOW ;7;F;t4.dist;U;DI;accept;4;7.33;42;2;ALTO;2;Alto
64;DI;LOW ;7;F;t5.dist;U;DI;accept;5;7.33;42;2;ALTO;2;Alto
64;DI;LOW ;7;F;t6.dist;U;DI;accept;6;7.33;42;2;ALTO;2;Alto
64;DI;LOW ;7;F;t7.dist;E;E;accept;7;7.33;42;2;ALTO;2;Alto
64;DI;LOW ;7;F;t8.dist;E;E;reject;8;7.33;42;2;ALTO;2;Alto
64;DI;LOW ;7;F;t9.dist;E;E;accept;9;7.33;42;2;ALTO;2;Alto
64;DI;LOW ;7;F;t10.dist;E;E;accept;10;7.33;42;2;ALTO;2;Alto
64;DI;LOW ;7;F;t11.dist;E;E;reject;11;7.33;42;2;ALTO;2;Alto
64;DI;LOW ;7;F;t12.dist;E;E;accept;12;7.33;42;2;ALTO;2;Alto
65;DI;LOW ;7;F;t1.dist;U;DI;reject;1;7.41;42;2;ALTO;2;Alto
65;DI;LOW ;7;F;t2.dist;U;DI;accept;2;7.41;42;2;ALTO;3;Medio
65;DI;LOW ;7;F;t3.dist;U;DI;reject;3;7.41;42;2;ALTO;3;Medio
65;DI;LOW ;7;F;t4.dist;U;DI;accept;4;7.41;42;2;ALTO;3;Medio
65;DI;LOW ;7;F;t5.dist;U;DI;accept;5;7.41;42;2;ALTO;3;Medio
65;DI;LOW ;7;F;t6.dist;U;DI;reject;6;7.41;42;2;ALTO;3;Medio
65;DI;LOW ;7;F;t7.dist;E;E;accept;7;7.41;42;2;ALTO;3;Medio
65;DI;LOW ;7;F;t8.dist;E;E;accept;8;7.41;42;2;ALTO;3;Medio
65;DI;LOW ;7;F;t9.dist;E;E;accept;9;7.41;42;2;ALTO;3;Medio
65;DI;LOW ;7;F;t10.dist;E;E;reject;10;7.41;42;2;ALTO;3;Medio
65;DI;LOW ;7;F;t11.dist;E;E;accept;11;7.41;42;2;ALTO;3;Medio
65;DI;LOW ;7;F;t12.dist;E;E;accept;12;7.41;42;2;ALTO;3;Medio
66;AI;LOW ;7;M;t1.dist;U;AI;accept;1;7.66;73;2;MEDIO;3;Medio
66;AI;LOW ;7;M;t2.dist;U;AI;reject;2;7.66;73;2;MEDIO;3; 
66;AI;LOW ;7;M;t3.dist;U;AI;accept;3;7.66;73;2;MEDIO;3; 
66;AI;LOW ;7;M;t4.dist;U;AI;accept;4;7.66;73;2;MEDIO;3; 
66;AI;LOW ;7;M;t5.dist;U;AI;reject;5;7.66;73;2;MEDIO;3; 
66;AI;LOW ;7;M;t6.dist;U;AI;accept;6;7.66;73;2;MEDIO;3; 
